basin,year,storm,datetime,env_path,nc_path,direction,intensity,split,direction_reflected
WP,2020,Hagupit,2020080218,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080218.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080218_sst_z_u_v.nc,5,0,wp_train,5
WP,2020,Hagupit,2020080300,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080300.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080300_sst_z_u_v.nc,5,1,wp_train,5
WP,2020,Hagupit,2020080306,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080306.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080306_sst_z_u_v.nc,5,1,wp_train,5
WP,2020,Hagupit,2020080312,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080312.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080312_sst_z_u_v.nc,6,2,wp_train,6
WP,2020,Hagupit,2020080318,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080318.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080318_sst_z_u_v.nc,6,2,wp_train,6
WP,2020,Hagupit,2020080400,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080400.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080400_sst_z_u_v.nc,6,2,wp_train,6
WP,2020,Hagupit,2020080406,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080406.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080406_sst_z_u_v.nc,6,2,wp_train,6
WP,2020,Hagupit,2020080412,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080412.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080412_sst_z_u_v.nc,6,2,wp_train,6
WP,2020,Hagupit,2020080418,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080418.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080418_sst_z_u_v.nc,7,2,wp_train,7
WP,2020,Hagupit,2020080500,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080500.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080500_sst_z_u_v.nc,7,3,wp_train,7
WP,2020,Hagupit,2020080506,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080506.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080506_sst_z_u_v.nc,7,3,wp_train,7
WP,2020,Hagupit,2020080512,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080512.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080512_sst_z_u_v.nc,7,3,wp_train,7
WP,2020,Hagupit,2020080518,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080518.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080518_sst_z_u_v.nc,7,0,wp_train,7
WP,2020,Hagupit,2020080600,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080600.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080600_sst_z_u_v.nc,7,0,wp_train,7
WP,2020,Hagupit,2020080606,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080606.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080606_sst_z_u_v.nc,7,0,wp_train,7
WP,2020,Hagupit,2020080612,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080612.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080612_sst_z_u_v.nc,7,0,wp_train,7
WP,2020,Hagupit,2020080618,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080618.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080618_sst_z_u_v.nc,7,3,wp_train,7
WP,2020,Hagupit,2020080700,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080700.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080700_sst_z_u_v.nc,7,3,wp_train,7
WP,2020,Hagupit,2020080706,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080706.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080706_sst_z_u_v.nc,7,3,wp_train,7
WP,2020,Hagupit,2020080712,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080712.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080712_sst_z_u_v.nc,7,3,wp_train,7
WP,2020,Hagupit,2020080718,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080718.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080718_sst_z_u_v.nc,0,3,wp_train,0
WP,2020,Hagupit,2020080800,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080800.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080800_sst_z_u_v.nc,0,3,wp_train,0
WP,2020,Hagupit,2020080806,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080806.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080806_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020080812,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080812.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080812_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020080818,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080818.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080818_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020080900,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080900.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080900_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020080906,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080906.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080906_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020080912,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080912.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080912_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020080918,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020080918.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020080918_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020081000,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081000.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081000_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020081006,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081006.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081006_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020081012,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081012.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081012_sst_z_u_v.nc,0,2,wp_train,0
WP,2020,Hagupit,2020081018,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081018.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081018_sst_z_u_v.nc,0,3,wp_train,0
WP,2020,Hagupit,2020081100,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081100.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081100_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2020,Hagupit,2020081106,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081106.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081106_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2020,Hagupit,2020081112,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081112.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081112_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2020,Hagupit,2020081118,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Hagupit/2020081118.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Hagupit/TCND_Hagupit_2020081118_sst_z_u_v.nc,-1,-1,wp_train,-1
WP,2020,Haishen,2020083100,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020083100.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020083100_sst_z_u_v.nc,3,0,wp_train,3
WP,2020,Haishen,2020083106,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020083106.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020083106_sst_z_u_v.nc,3,0,wp_train,3
WP,2020,Haishen,2020083112,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020083112.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020083112_sst_z_u_v.nc,3,0,wp_train,3
WP,2020,Haishen,2020083118,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020083118.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020083118_sst_z_u_v.nc,3,0,wp_train,3
WP,2020,Haishen,2020090100,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090100.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090100_sst_z_u_v.nc,3,0,wp_train,3
WP,2020,Haishen,2020090106,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090106.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090106_sst_z_u_v.nc,3,0,wp_train,3
WP,2020,Haishen,2020090112,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090112.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090112_sst_z_u_v.nc,4,0,wp_train,4
WP,2020,Haishen,2020090118,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090118.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090118_sst_z_u_v.nc,4,0,wp_train,4
WP,2020,Haishen,2020090200,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090200.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090200_sst_z_u_v.nc,4,0,wp_train,4
WP,2020,Haishen,2020090206,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090206.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090206_sst_z_u_v.nc,4,0,wp_train,4
WP,2020,Haishen,2020090212,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090212.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090212_sst_z_u_v.nc,4,0,wp_train,4
WP,2020,Haishen,2020090218,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090218.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090218_sst_z_u_v.nc,4,0,wp_train,4
WP,2020,Haishen,2020090300,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090300.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090300_sst_z_u_v.nc,5,0,wp_train,5
WP,2020,Haishen,2020090306,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090306.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090306_sst_z_u_v.nc,5,0,wp_train,5
WP,2020,Haishen,2020090312,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090312.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090312_sst_z_u_v.nc,5,0,wp_train,5
WP,2020,Haishen,2020090318,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090318.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090318_sst_z_u_v.nc,5,0,wp_train,5
WP,2020,Haishen,2020090400,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090400.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090400_sst_z_u_v.nc,5,0,wp_train,5
WP,2020,Haishen,2020090406,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090406.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090406_sst_z_u_v.nc,5,1,wp_train,5
WP,2020,Haishen,2020090412,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090412.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090412_sst_z_u_v.nc,5,2,wp_train,5
WP,2020,Haishen,2020090418,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090418.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090418_sst_z_u_v.nc,5,2,wp_train,5
WP,2020,Haishen,2020090500,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090500.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090500_sst_z_u_v.nc,6,2,wp_train,6
WP,2020,Haishen,2020090506,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/WP/2020/Haishen/2020090506.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/WP/2020/Haishen/TCND_Haishen_2020090506_sst_z_u_v.nc,6,2,wp_train,6
